135652,139312,139672,139632,139432,102632,140332,139252,102672,134952,130412,33512,102752,102112,78532,844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139332,102632,134952,3054,102792,3527,6446,102252,102392,6463,102512,1530,1655,8792,1238,13032,11912,2604,6423,2580,6337,5786,5951,5525,5543,5057,3457,3450,5056,3451,2720,3234,2792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130412,139632,139312,139252,140772,139452,134932,139272,140732,5793,106,5520,4310082,4310042,102792,1293,106512,102112,102392,920,6304,530,419,8932,6463,5800,78552,2932,102592,2576,102252,75052,102852,102272,177,102732,80472,102752,6001,949,324,5990,5548,2673,5028,3126,5560,5558,5798,3459,5786,67712,2660,5058,3462,197,6446,5997,8992,8792,2539,6432,3489,5914,5062,844,2762,4341,930,6349,6311,11672,3477,5809,3851,80092,77532,5567,637,5776,3463,3120,11712,1665,184,77552,12872,12492,8752,6448,5041,425,5525,11732,6434,9032,9152,5552,782,2591,311,191,969,3048,6474,1631,4187,2572,1390,2314,2061,1447,5696,2656,3498,5993,3097,2583,3115,445,5518,46,5868,952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33512,2907,8892,8752,183,6463,5989,5788,472,5776,5933,5526,5043,5027,5045,757,281,710,241,53,249,188,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968,1422,908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130412,135652,134912,140772,139612,134932,140752,139252,1857,964,965,425,5796,102392,78552,963,9192,427,1420,3516,1967,6463,6446,697,6326,6340,1587,2843,2890,5788,5995,5996,1901,426,3668,982,3589,2592,3317,897,5057,5056,5017,5062,752,3775,3773,1421,132112,3398,3433,3292,3375,4114,2687,1665,1234,2580,1586,723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8792,102252,2576,2731,238,257,249,4349,4300,4340,3420,3419,2732,3495,5997,1512,3807,1600,98612,5996,5584,3428,3489,4114,10412,2660,5066,2680,6339,5575,5473,333,6312,2888,2889,4050,4051,4052,4053,4438,714,2681,868,3781,1589,1588,3509,698,697,6341,5798,5988,3498,2722,6328,6000,2890,2613,5875,5807,5800,5777,5797,5596,5787,5806,5868,5776,2667,1302,4447,5835,4033,2740,5020,1345,864,2683,2682,3836,703,3790,821,820,819,818,2932,846,963,5867,3784,965,964,897,413,4949,1605,1607,1609,1603,1602,5076,3488,3487,686,3486,843,842,2584,3481,5424,3101,2595,1505,687,2864,5636,5518,5485,3668,5018,4026,3461,5029,5043,5052,5062,5053,3493,5544,,,,,,,,,,,,,,,,,,,,,,,
139392,78172,139312,138832,139632,134932,139252,33512,443,2989,1434,1789,6069,102112,8892,102412,102392,102312,102892,102152,103032,78752,102032,102772,102552,102592,102732,78692,102512,5518,2890,2678,3268,3495,102752,78512,78352,1651,5989,8992,11932,78792,78572,77972,11672,12492,3460,77812,98632,240,239,8752,2569,6448,95992,95972,483,79372,5788,9032,9052,6446,13032,8932,12392,11712,9152,11912,7,4201,291,184,6000,35992,4125,5041,1765,530,930,6442,6470,6423,6441,6432,6434,1483,6463,6425,6332,3048,6349,6070,4188,6335,6340,6339,6330,5621,6328,6326,6304,6312,6310,5998,5796,1127,324,177,5090,4234,1778,4642,2769,2888,4053,6398,110,2614,714,2613,846,468,5807,4524,1530,3116,857,1218,2682,2729,637,752,5556,5996,2743,5997,2667,990,991,2006,5994,5786,1097,5988,2012,4312,5800,,,,,,
130412,139312,134932,139252,33512,8812,6434,79332,6463,6432,5800,5981,6001,1548,190,1656,5514,1538,5747,5534,5520,5506,520,3450,3530,1586,5045,2594,1547,2843,2595,1509,1587,1552,1505,1537,1535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711,1709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5978,139312,134912,138832,134932,139272,2572,102632,139252,134952,3498,102792,159,3054,3068,78352,516,959,5793,1635,5532,866,131872,530,3398,844,8892,102252,102172,5993,5137,1539,5800,2576,122732,6341,8772,77552,741,4388,5997,3461,6340,6301,5076,11912,8672,3494,6446,6432,6423,6463,897,6306,4349,4340,1587,6339,6319,439,2993,6006,6001,697,1509,3287,1699,5776,3462,5062,1552,5548,5070,427,3530,4026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,2740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1463,8312,102792,67712,102512,835,425,8752,1523,6301,1650,959,1588,5800,4340,4188,3494,1553,1177,3465,2741,5630,6184,4033,1178,419,5018,2591,3858,2742,5045,5515,5789,6001,3860,2676,3365,3462,5747,2855,2854,2853,1464,1603,1602,1600,3530,5022,5550,1663,1662,1661,6439,3440,3128,3461,6341,2725,685,779,1587,1586,8292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138832,139632,102632,33512,78552,102392,78432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134952,130412,135652,134912,134932,139252,102512,102792,102392,78552,53,1376,1446,103032,688,1547,4181,8772,1715,1600,1177,1371,3346,3582,1793,767,1407,835,2013,2074,6447,6434,3317,470,425,1588,893,3101,963,426,427,965,964,59,2674,1917,760,1383,628,187,188,1552,1551,2069,1548,1382,413,1666,1665,1663,1662,1661,1660,1505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134952,139392,139632,134912,139312,138832,139452,134932,139272,139612,5707,139252,33512,139372,141252,8892,102732,102112,102412,102392,103032,102312,102892,113212,103012,78132,102032,102552,102592,102292,78692,134672,102752,79332,106512,78512,11932,79472,78572,78832,6423,697,95992,8792,9052,8992,1650,60212,3551,5041,530,3119,5016,2667,2725,3462,5992,6308,6442,7452,6448,6433,6441,6418,6434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130412,134932,5707,33512,102792,8892,102112,79312,78552,53,8792,78512,8772,8812,75472,8752,6446,7452,12872,11712,6439,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78352,9192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139312,139252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33512,8892,102392,2993,687,897,1181,1553,1559,1600,8992,11912,6339,6330,1587,5027,2742,1650,6446,6432,6420,6340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,530,3271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130412,134932,33512,141252,8892,102252,102412,79312,102392,102892,3495,1512,9192,77972,5977,8752,959,8792,8992,779,6301,3530,3106,6433,6432,1540,6339,1539,5998,5747,2572,2576,530,862,5800,3516,191,687,1588,5550,5530,3450,5020,5062,3461,525,3756,2661,2660,2575,1699,3489,1660,1661,1662,1663,3071,3068,1586,1650,1587,2993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5978,2131,1813,3418,3364,983,1065,2743,53,1064,1857,1568,11932,7452,3495,1816,1379,1380,291,2676,879,1201,1192,3807,4388,7552,419,1463,1728,2029,877,1923,6058,1420,483,3307,959,8792,184,4750,1869,1264,497,6301,6439,6463,10592,6420,3361,861,6244,5914,5994,5802,5797,6000,6341,6304,6310,5793,6001,6339,5997,5696,5769,3551,3297,3530,3120,5513,5053,5047,3463,5030,5058,5070,3287,5022,5747,3462,3494,1559,3461,3450,6006,1511,2595,2583,2764,2592,2747,2601,2591,2722,1555,1553,2576,187,5939,1489,2575,324,2731,1586,2845,470,445,4404,480,2783,439,289,4400,526,4446,739,1659,710,685,2882,741,740,862,2717,902,952,897,3489,856,2993,697,1650,1588,8312,566,1665,1666,1102,981,984,980,899,988,991,,,,,,,,,
8792,6425,3271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5752,140772,138832,139432,134932,139252,5473,2539,419,78552,8892,102312,102892,53,91212,1635,5793,5796,1512,1593,78352,281,79472,7452,1586,184,1073,77972,1659,4188,1224,8752,959,6441,2576,6301,6432,1553,6446,6434,8992,6438,1071,5058,4083,2578,727,3516,1665,289,5788,703,4155,5998,1089,3068,476,2667,2890,1205,1564,1715,5070,1598,2654,2111,5489,1869,2261,333,3258,5043,2988,297,5561,3375,5045,3450,5049,1551,5029,2688,2545,3461,5027,191,3398,1699,628,835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139312,138832,134932,139272,122732,102112,102392,102892,78132,102292,3495,1512,1660,281,952,3120,714,6432,5798,6425,959,530,177,1872,6340,6339,6311,6310,2613,6007,637,5997,5993,5027,6000,5996,5020,5556,853,4181,413,2673,759,2676,990,697,2724,3228,3463,2583,1555,5800,2722,5793,1552,5747,687,3461,3450,1540,1539,3068,2941,3851,408,2576,3428,3071,2743,3852,964,963,965,3784,425,426,427,3489,991,2993,686,820,2572,1605,1603,1607,1609,1602,1600,819,821,973,818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134932,102792,8892,102392,53,102292,3495,1512,13032,11712,8932,835,3271,6463,6301,6433,443,6446,6432,6330,5998,6340,6311,5800,5997,3494,6001,5793,5562,5513,5532,483,2688,3450,5027,5062,3451,3461,2740,2572,296,782,3106,3116,427,2580,2762,2722,2764,2575,1527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135652,134912,6463,6425,7452,844,959,13032,11712,5526,1598,1656,863,3398,3446,2539,685,2843,2580,1586,291,290,289,1587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6425,102792,6339,5993,5800,5069,5540,703,687,413,290,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5978,134912,6301,141252,120732,4315,80092,3476,4318,2483,5026,33512,102112,2672,102792,8892,102252,102412,79312,102392,78552,6434,6082,297,1407,963,425,3495,2900,2669,2670,2671,2843,5997,8792,78352,8772,6346,5056,9192,4400,79292,8812,91212,7452,5977,12872,11712,1476,78832,779,6432,77972,6447,1587,1586,8932,8752,41872,419,1635,6161,10312,10272,10332,10352,10372,3756,80072,3858,3860,2270,6341,6463,3450,2539,5058,714,2890,2845,5500,3758,3757,5482,2594,1509,2576,4438,46932,5584,3428,12572,5515,77952,1732,2654,6433,3071,11732,5057,2547,5788,1650,2661,2660,427,6446,964,835,6311,4349,5747,4319,2575,3477,3271,4340,3068,5017,1559,5062,3461,809,1593,5970,5070,2580,5473,5800,5776,5830,,,,,,,,,,,,,,,,,,,,,,
5978,78352,6301,6001,5800,3462,3287,3450,3463,2572,2591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130412,139632,134912,134932,139252,425,5993,530,2843,102772,4067,102792,323,620,5789,697,281,8892,2890,102252,102112,79312,102392,1535,102312,103032,102032,102592,102292,2591,4098,102512,8992,3494,289,1547,2547,2575,5982,3495,102752,1512,1574,6310,78352,8772,119312,862,1816,3516,324,77552,8752,1071,2592,3498,1181,3129,845,1872,413,1130,835,2764,686,3398,2676,713,759,3786,2667,445,2660,2932,688,2682,594,439,2673,4388,3242,240,4340,4201,193,4181,75052,1491,1511,2844,1540,5630,2584,2572,6288,1586,8792,8932,959,11912,963,2724,6446,5552,5995,6301,6427,6434,3145,3450,6339,6463,3106,5998,2539,184,6432,6425,6328,6481,1213,5802,6330,6304,5992,2762,1660,6158,475,3292,1177,1552,687,1699,919,656,659,1204,816,1588,6042,1377,5989,,,,,,,,,,
8812,4340,4349,6421,877,6470,5070,1625,3101,3297,1520,170,1660,2587,1661,1626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430940,779,131532,963,103032,102392,1650,102272,102152,102552,1587,5798,1512,2688,81512,5530,5636,333,9152,334,6427,5206,5806,5786,443,5747,4026,5020,5057,3461,5056,530,1293,3494,3271,3459,3451,3548,3491,3365,1588,1552,427,425,1699,1586,2843,2894,1547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135652,134912,139252,5058,8812,113852,5069,177,3068,324,8892,102252,5043,1553,135652,134912,139252,5058,8812,113852,5069,177,3068,324,8892,102252,5043,1553,5906,5057,3120,5747,3495,5017,3461,3494,6286,3491,2744,1505,2764,2584,2592,281,4349,2731,1699,1586,3228,3553,741,3781,2684,3307,862,443,973,3467,2682,3258,709,468,984,713,782,759,2783,4400,444,289,861,2676,846,2661,686,853,964,710,2993,3489,4388,688,856,697,2539,413,2932,439,842,427,1656,2673,2546,2667,685,959,844,2660,2680,4340,1539,3365,687,1650,1588,3398,835,120732,2131,820,1072,819,1602,1293,1593,1178,1816,67712,1376,1071,818,1600,2688,1177,963,425,2576,1672,451,11712,6301,5621,5998,184,1359,1559,1391,5070,5997,3516,1555,5793,,,,,,,,,,,
102252,102112,102412,102592,102772,102752,6423,6439,6432,6340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134952,102252,130412,139312,134912,139632,134932,139272,139252,3428,8792,8932,8772,2576,5800,102792,4447,5076,3488,3487,686,1512,6475,426,427,6311,988,6446,2580,102392,118812,102112,3436,102312,247,6341,5630,6463,5017,5997,710,1600,3476,2575,80092,5835,2843,1587,1586,191,530,439,3490,5867,3784,965,964,959,184,1552,3450,5584,2673,425,3421,4026,119312,1559,113152,91972,46932,779,1650,5786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4026,6463,3461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134952,119312,134932,139272,139312,139632,103032,5798,102392,102792,1816,8892,4155,116772,980,868,53,78112,102732,59,616,1523,3495,2910,1072,78512,1512,4152,1264,9192,1182,1181,8752,257,79372,622,959,620,6463,6425,11732,9052,8932,8992,173,5456,845,1377,8672,857,3275,1071,842,856,4203,815,113,6470,1270,3398,853,2680,1603,1602,1600,1552,5016,809,2783,1655,1530,714,6427,6423,6446,6432,688,969,3116,1178,1177,238,2614,2572,6340,2673,5045,1672,6339,6330,6311,5998,5989,6312,425,3365,835,3120,2722,1699,4187,687,5027,697,4349,4340,5988,5997,2667,5996,413,1539,5914,4188,191,3450,3461,5793,3068,3071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102792,6398,5807,1924,1867,9192,78812,77552,5793,451,13032,8992,11712,6463,5043,790,1547,752,6434,3284,6470,3459,2663,2988,616,4440,5989,3044,5513,1559,5999,845,4155,5027,2684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102512,139252,135652,130412,139312,134912,140772,134932,139272,139612,139472,139372,102032,102892,78692,103092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139312,102112,102592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102792,6446,3048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3495,4312442,79372,134912,134932,102892,139252,3807,5052,102412,688,6427,3242,687,5802,1213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134912,139352,102792,8892,3440,963,2680,427,102252,105592,79312,102392,78552,5125,77972,78352,3464,2722,6447,102512,5997,5914,687,5800,3398,2660,1539,1656,2732,6066,5537,120712,191,8772,297,5534,13092,257,1300,1299,6421,4349,82712,6445,5523,79332,3461,425,1672,12572,5515,9192,3365,1699,858,857,116772,4008,1555,3444,5938,1624,1588,4303,1715,8512,5977,1660,3450,8812,5069,3420,2731,8752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139252,3914,2040,1476,1875,1876,6434,3054,102792,8892,11732,2796,2321,3917,3916,118812,102252,102392,78552,685,2725,102752,102512,2668,4026,54992,6438,11712,10212,10192,4300,4349,4340,4351,115632,8792,113152,91972,46932,5584,3428,78512,3461,5027,5997,2580,6446,8992,3495,3527,128072,2900,2672,2671,2670,2669,522,6082,91212,7452,4187,2539,2732,3420,2731,78832,5575,5576,6470,2576,6311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139392,130412,139252,139312,134912,139632,134932,102672,33512,102792,8892,102252,102592,102392,53,102772,78112,78512,102512,3495,1512,445,6330,1816,281,7452,249,4188,2673,4203,5786,8812,79292,78572,11672,12492,77812,8752,959,443,12872,9032,13032,6421,8932,12592,11712,9152,8992,11912,6432,1539,238,6481,782,6446,1263,3120,1071,2576,6447,6427,6423,6434,6463,6425,978,861,2416,177,2667,6311,710,6341,6339,6304,6312,6310,5998,1089,952,4058,184,413,1593,682,439,2680,1511,566,5997,4070,5029,5793,425,2661,5027,714,2660,5989,6011,6001,5788,5993,6000,5996,5951,5776,4388,5556,5549,5532,2993,4201,5795,991,3440,5800,5534,2742,5798,3462,5797,5542,5510,3116,4400,5056,,,,,,,,,,,,,,,,,,,,,,,,,
130412,134912,139612,5761,102312,425,8892,102252,102392,78552,102272,1293,1512,1588,5798,8932,2680,5993,815,717,3398,78512,8772,5793,2061,818,11672,3450,3120,863,5550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119152,5297,5489,1635,10372,134912,10312,78672,2687,1512,8892,78552,723,1539,2688,8752,1924,120732,3398,78432,113132,79472,6345,8812,5977,3287,211,419,451,5747,12592,835,616,959,617,8792,425,963,4349,4340,77952,5621,1547,1792,979,2261,1181,7752,978,3258,6339,7452,1382,10352,10332,10272,6340,3750,3838,207,5788,1446,2747,3459,5058,1650,2731,1672,727,779,2804,5793,5800,3297,5550,1660,1463,4140,1699,5057,5056,1586,1587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130412,135652,6422,139252,102252,78512,8892,8772,11932,8812,1179,1178,1177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134952,139392,5978,138832,33512,134932,130412,135652,139312,139672,139632,139432,106512,139272,139612,139352,102632,139252,139292,5297,5788,419,6326,6328,5776,5793,6445,6325,78612,139372,162,856,2988,952544,3459,6463,2743,1869,7452,102792,1359,102712,103032,2128,8892,963,102772,6330,5997,6312,2418,102252,472,473,102112,842,102552,102752,102412,6434,79372,102312,102392,79312,78552,102272,78112,1856,77612,98632,102732,102592,1293,2277,5989,1558,5798,102292,3398,134672,5516,78192,3495,102512,4779,5311,5489,2742,11712,10372,1635,2576,1071,1564,1566,2261,2663,78512,8752,78352,77812,3452,451,1816,116772,566,844,567,78432,5523,9192,2293,113132,3245,78372,1540,78572,79472,8812,1446,11672,5047,2483,8932,1551,77692,77552,78272,2676,9092,780,5977,78832,79332,12392,3498,5537,11912,2740,,,,,,,,,,,,,,
134952,139392,5978,130412,139352,135652,139312,139672,134912,138832,139632,139432,134932,139612,139272,139252,102632,6422,102672,33512,1177,113852,9092,102272,1983,102792,102752,113,139372,2584,6312,845,2910,752,78352,78552,1089,91212,2588,102712,8892,2338,102892,102312,102252,5951,102552,102112,102412,102392,79312,53,102232,102832,78132,102292,78112,103032,102732,103072,77352,7452,78692,102512,1422,427,78432,6449,3493,4075,963,809,2890,5022,5939,5789,13032,1588,3495,11932,2988,2725,13092,685,78512,1512,5794,8772,78612,3851,191,5988,3097,3106,113132,6301,1816,3129,522,5998,637,6432,3398,856,862,897,59,1302,249,780,2068,9192,5798,78372,77552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130412,5978,135652,102792,8892,79312,102392,102272,77352,78352,78432,710,5977,1218,8752,12592,6301,6446,6439,6434,6463,6184,1553,4355,5636,5970,5057,5789,5022,5507,5550,5520,5506,5513,3494,3271,3398,3106,3126,3101,2740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5978,134912,5996,1376,2576,8892,77352,80472,835,6446,5997,3793,78352,1593,79472,8752,6009,2680,844,2580,5070,3450,5800,3068,11912,3461,6339,3287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5978,6448,1512,8932,2667,8892,78552,3461,685,3495,78352,8812,5977,3365,5069,2661,5070,1177,5800,963,9152,6432,856,5786,3068,904,6301,6425,6433,6446,6441,6463,5062,6328,4349,1672,2660,5806,835,687,5022,868,1553,2725,3398,919,5996,5993,5997,6330,5027,964,5797,2743,2732,3494,1588,6341,6319,6339,6311,6475,6310,5998,2762,1064,4388,5045,5989,5995,5990,5988,5793,5017,5776,1270,980,1587,3498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
